Parent,PC2,PC1,Cluster,Experiment,n_frames,DoseLabel
1000000248,-1.1503129,-0.09812858,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,24.0,Pos
1000000249,-1.592428,0.4233259,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,30.0,Pos
1000000251,3.3551342,0.32579938,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,5.0,Neg
1000000253,1.030578,-1.6481032,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,15.0,Neg
1000000254,1.4909445,-2.366768,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,12.0,Pos
1000000255,2.5425992,-0.40056798,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,11.0,Neg
1000000256,-0.560566,-1.0754212,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,31.0,High
1000000257,-2.1499174,-1.6446929,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,40.0,High
1000000258,-2.7894735,-0.53805244,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,38.0,High
1000000259,0.014789101,-2.2118375,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,27.0,Pos
1000000260,-3.991528,0.735592,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,42.0,Pos
1000000262,0.23815481,-2.7986736,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Neg
1000000263,-2.659152,-0.74397653,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,40.0,Pos
1000000264,-2.8500116,-1.1768233,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Pos
1000000265,0.24991632,-1.7626477,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,14.0,Pos
1000000266,-4.1805897,0.67442286,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,38.0,High
1000000267,2.3269928,-4.1397066,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,16.0,Neg
1000000268,2.4150326,-2.1844046,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,8.0,Pos
1000000269,-3.3090706,-0.28634444,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,43.0,High
1000000270,3.3639944,-2.0708551,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,6.0,Pos
1000000271,-4.078739,0.36012775,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,42.0,Pos
1000000272,1.3934462,-0.8304645,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,12.0,Neg
1000000274,-0.014820236,-2.4254358,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,15.0,Neg
1000000275,-2.6821969,-1.0277323,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Neg
1000000276,-2.9811368,-0.39950827,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,39.0,Pos
1000000277,-4.6671057,3.446147,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,38.0,Pos
1000000278,-3.2712793,2.915254,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,38.0,Pos
1000000279,0.5415208,-0.10750496,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,17.0,Pos
1000000281,0.06736505,-3.5386548,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Neg
1000000282,1.5686685,-2.4159248,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,8.0,Neg
1000000284,-1.9108088,-0.8876704,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Neg
1000000285,1.3851743,-2.859684,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,16.0,Pos
1000000287,-1.9875988,-1.4562397,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,27.0,Neg
1000000288,-4.0609484,3.2324262,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,30.0,High
1000000289,-0.55146086,-1.6621777,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,19.0,Neg
1000000290,-5.8391047,4.0723715,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,39.0,High
1000000291,-2.2237995,0.9313088,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,37.0,Pos
1000000292,-1.2476976,1.7939676,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,High
1000000293,-3.753997,4.265015,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,39.0,High
1000000294,-1.36013,0.4809675,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,40.0,High
1000000295,0.5926294,0.02521678,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,17.0,High
1000000296,0.46019554,-0.9646579,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,13.0,Neg
1000000297,1.3245398,-1.1904447,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,10.0,Pos
1000000298,1.6158202,-1.787648,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,10.0,Pos
1000000299,-0.14530377,-2.2100909,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,23.0,Neg
1000000300,-2.3359535,-1.2239139,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,36.0,Neg
1000000302,-3.4561057,1.6389743,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,27.0,Pos
1000000303,-2.313749,-1.9262669,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,40.0,Neg
1000000304,-4.2536445,-0.7560963,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,39.0,Pos
1000000305,2.2099884,0.96861356,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,9.0,High
1000000306,-1.6955836,-0.46212277,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,39.0,Pos
1000000307,-2.5686328,-1.524452,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,38.0,Neg
1000000308,2.2891412,3.5671318,2,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,7.0,Pos
1000000309,-7.055797,6.0346117,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,39.0,High
1000000310,-2.3448977,3.4354858,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,37.0,Pos
1000000312,-2.082811,0.30743882,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,35.0,High
1000000313,-1.7437135,-0.6963637,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,23.0,Pos
1000000315,-0.87831545,-0.3367966,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,41.0,Pos
1000000317,-1.377853,0.4113915,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,18.0,Pos
1000000318,-2.4034123,1.2908714,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,33.0,High
1000000319,0.6259325,-1.449838,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,14.0,Pos
1000000320,1.7993172,0.6725138,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,9.0,Pos
1000000322,-1.4681804,1.5819197,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,37.0,Pos
1000000323,0.66953874,0.77650154,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,11.0,Pos
1000000324,-2.1252952,2.0438745,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,38.0,High
1000000325,-0.81518835,-0.9178463,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,29.0,Pos
1000000327,-2.7437727,-1.6136875,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,38.0,Neg
1000000328,-0.75605404,-1.3521309,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,41.0,Neg
1000000329,-2.568508,-0.57663953,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,36.0,Pos
1000000330,1.9180157,-0.20316522,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,8.0,Neg
1000000331,1.0055163,0.15398772,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,20.0,Pos
1000000333,1.0734173,0.31577456,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,13.0,Pos
1000000335,0.6611312,-1.0959694,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,16.0,Pos
1000000337,-0.34848815,-1.1528527,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,14.0,Neg
1000000338,-2.5840878,-1.8166156,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,39.0,High
1000000339,-1.5609902,-0.17636502,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,Pos
1000000341,-3.636401,-0.8523465,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,35.0,Neg
1000000343,-0.695137,-0.34950033,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,High
1000000344,-3.0962212,1.9722438,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,35.0,High
1000000345,-1.6984446,0.16717203,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,37.0,Pos
1000000346,4.1183963,3.3741603,2,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,7.0,Pos
1000000347,-1.9141132,-1.5310552,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,39.0,Pos
1000000348,1.5829101,-0.8660573,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,7.0,Pos
1000000349,0.6775082,1.0859052,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,10.0,Neg
1000000351,-2.8071477,-0.15145089,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,Pos
1000000352,-1.0220126,-0.94441456,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,34.0,Pos
1000000353,-3.1893733,3.5464501,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,Pos
1000000354,1.5945289,-1.0655217,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,10.0,Pos
1000000355,1.3239796,-1.4041079,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,11.0,Pos
1000000356,-1.9954947,-0.8684206,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Pos
1000000357,-0.62944615,-1.5996933,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,35.0,Pos
1000000361,-1.5083092,-0.052183002,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,38.0,Pos
1000000362,3.1333623,2.5905252,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,8.0,High
1000000363,3.282883,0.76215595,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,7.0,Pos
1000000365,-1.6420822,-0.64734775,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,35.0,Pos
1000000366,-2.035309,-1.068949,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,33.0,High
1000000367,-1.9588325,-1.4455776,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,35.0,Pos
1000000369,-1.8565627,-2.0962074,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,34.0,High
1000000370,-3.5404015,-1.6815363,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,Pos
1000000371,0.29637,-1.662025,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,16.0,Pos
1000000372,0.99448276,0.19466668,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,11.0,Pos
1000000373,-2.9019647,-0.47552937,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,33.0,Pos
1000000374,-2.7563999,-0.84454983,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,37.0,Pos
1000000375,1.6938064,0.27994433,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,9.0,Neg
1000000376,1.2659798,-0.07160111,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,12.0,Pos
1000000377,-0.6651519,-0.536493,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,35.0,High
1000000378,2.6987107,-0.63809514,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,9.0,Pos
1000000379,0.20919982,-1.5829605,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,11.0,High
1000000380,-1.7675989,-0.8566716,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,31.0,High
1000000381,-1.2489991,-0.4082064,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,33.0,Neg
1000000382,1.5280144,-2.944179,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,8.0,High
1000000383,0.75556636,-0.5018911,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,19.0,High
1000000384,-2.5795395,-2.4645405,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,Neg
1000000385,-2.4435914,-1.3059095,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,35.0,Neg
1000000386,-2.9261477,-1.9997387,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,34.0,Neg
1000000387,2.5490654,-2.6021826,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,7.0,Pos
1000000388,3.211341,-1.0398544,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,8.0,Neg
1000000389,-1.756886,-0.8107717,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,31.0,Pos
1000000390,-0.6451942,-1.4305419,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,23.0,Neg
1000000391,-2.7100127,0.31809586,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,33.0,Pos
1000000392,2.61306,-1.01858,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,8.0,Neg
1000000393,-1.7466654,-0.90262556,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,36.0,High
1000000394,-0.7875123,-1.7931999,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,High
1000000395,-2.263013,0.2969364,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,31.0,High
1000000396,-1.4878504,2.9229813,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,31.0,Pos
1000000397,0.021870626,-0.7540124,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,26.0,Pos
1000000398,-3.707615,0.98644155,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,31.0,High
1000000399,0.35348856,-2.664409,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,36.0,Neg
1000000400,1.43767,0.027895037,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,8.0,Neg
1000000401,2.5752764,-1.7749139,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,8.0,Pos
1000000402,3.1866767,-1.4010569,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,7.0,High
1000000403,-2.5246294,-0.7124594,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,31.0,High
1000000404,-0.952295,-1.7579027,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,30.0,Pos
1000000405,-1.4315671,0.34763777,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,Pos
1000000406,2.425326,0.087654725,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,7.0,Pos
1000000407,-3.4905264,2.8188982,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,26.0,Pos
1000000408,-1.8107564,1.4975365,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,33.0,Pos
1000000410,-2.3559005,-0.7732002,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,30.0,Neg
1000000411,-2.7528422,0.3552891,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,High
1000000413,-1.7827611,0.24202813,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,35.0,High
1000000414,2.9331834,6.6733418,2,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,9.0,Pos
1000000416,0.6175723,-0.9157545,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,19.0,Pos
1000000417,0.8536352,-1.6678364,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,16.0,High
1000000418,-1.71085,-2.1587613,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,35.0,High
1000000419,-3.476513,0.60705096,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,30.0,Neg
1000000420,-0.98246706,-0.5567698,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,33.0,High
1000000421,-3.1325908,0.114687994,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,High
1000000422,1.146699,-0.8111762,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,11.0,Neg
1000000423,-1.0690461,-1.4681143,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,20.0,Pos
1000000426,-0.9939742,2.0748541,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Pos
1000000427,-0.38453332,6.4608727,2,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,16.0,Pos
1000000428,1.7207206,-1.9806577,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,16.0,Pos
1000000429,-1.1094993,0.84686023,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,30.0,Pos
1000000430,-0.63551766,2.2991967,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Pos
1000000431,-0.7463657,-0.6054722,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,27.0,High
1000000433,1.9586414,-0.48210695,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,9.0,Pos
1000000434,-2.4568236,-0.66897243,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,30.0,Pos
1000000435,-3.9529932,0.051921766,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,High
1000000436,1.6640651,-2.9258447,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,12.0,Neg
1000000437,-2.3099632,0.5970499,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,31.0,Pos
1000000439,-1.0638851,-1.0069816,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,34.0,Neg
1000000440,-3.496561,1.3905658,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,Pos
1000000443,1.585017,-1.9101835,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,8.0,Pos
1000000444,-1.2005396,-1.1459382,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,31.0,Neg
1000000445,-1.8871349,-2.058552,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,Pos
1000000447,1.3311327,-2.8126533,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,13.0,Neg
1000000448,1.5229697,-2.5387645,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,13.0,Pos
1000000449,-1.7022383,-0.2617349,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,32.0,Pos
1000000450,-1.921909,1.4759365,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Pos
1000000451,1.7391984,-1.3172206,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,12.0,High
1000000452,2.8016946,-1.8524082,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,6.0,Pos
1000000453,-0.6236072,-1.7549466,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,19.0,Neg
1000000455,-0.4566123,-3.3149073,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,33.0,Pos
1000000456,-2.5625243,-0.999876,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Neg
1000000457,-2.143954,2.600688,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,24.0,Pos
1000000458,-0.69928676,-1.7408398,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,25.0,High
1000000459,3.5414248,-1.7567911,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,9.0,Neg
1000000462,1.3008043,-0.13589959,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,13.0,Pos
1000000463,-0.985353,3.5326283,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,20.0,High
1000000464,0.8429023,7.0860343,2,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,13.0,Pos
1000000465,-0.6608927,-1.890109,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,21.0,Pos
1000000466,1.5846663,-0.4569506,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,12.0,Pos
1000000467,1.1601162,-2.6530256,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,12.0,Pos
1000000468,-3.5275712,-1.1460745,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,30.0,High
1000000469,0.30798694,-2.044137,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,26.0,Neg
1000000470,-1.2402794,-2.31965,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,30.0,Neg
1000000471,-0.5490646,0.29549018,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,17.0,High
1000000472,-2.162163,1.8601245,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Pos
1000000473,-0.95400023,-1.4163901,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,30.0,Pos
1000000475,-3.2590327,3.6693795,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,High
1000000476,-2.4565632,0.9803875,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Pos
1000000477,-0.9047018,-1.6547109,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,29.0,Neg
1000000478,-2.6907482,4.6438274,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,29.0,High
1000000479,-2.1758335,6.546146,2,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,23.0,High
1000000480,-2.715895,-0.58626395,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,27.0,High
1000000481,-2.7532907,-0.7870043,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,27.0,High
1000000482,0.22739045,-1.66313,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,31.0,Pos
1000000483,-2.3327322,-2.619066,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,30.0,Neg
1000000486,-0.014539292,-1.7009057,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,18.0,Neg
1000000487,5.875475,14.208161,2,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,7.0,Neg
1000000488,0.48677453,0.43930486,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,14.0,Neg
1000000489,0.19927137,0.42592165,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,High
1000000490,-1.469284,-2.0754218,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Pos
1000000491,-2.1092708,-0.2233333,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,29.0,High
1000000492,-2.52096,-0.41525826,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,27.0,High
1000000493,-2.1603038,-2.0917168,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,27.0,Neg
1000000494,-1.8785495,3.5762339,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Pos
1000000495,-1.2526423,-0.29204184,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Pos
1000000498,4.0726867,0.6393654,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,7.0,High
1000000499,1.5014379,-0.9757627,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,6.0,High
1000000500,-0.3274014,-1.0289829,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,29.0,High
1000000501,0.17638728,-0.38221976,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,29.0,Pos
1000000502,2.4922066,2.3491137,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,9.0,Neg
1000000504,-0.7326527,-0.58050114,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,29.0,High
1000000506,-0.3972333,-2.1434076,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,30.0,Pos
1000000507,-0.28601825,-1.3951772,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,29.0,Pos
1000000508,-0.5195742,-1.6003228,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Pos
1000000509,-1.067974,0.2687465,1,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,29.0,Pos
1000000510,0.7394061,2.8990722,2,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,15.0,Pos
1000000511,0.5291591,-0.3817569,0,AM001100425CHR2B02293TNNIRNOCONNN0NNN0NNN0WH00,13.0,Pos
